text,label,preprocessed_text
"How this movie escaped the wrath of MST3K I'll never know. ""Gymkata"" is a ridiculous action movie, filled (or is that empty?) with paper-thin plots, dumb characters, and preposterous situations. But take it from me, if you enjoy watching poor, yet goofy, movies, you will enjoy ""Gymkata"" a great deal.<br /><br />The action centers around a gymnast who is chosen by government agents (at least I think they were government agents) to become a spy. You see his dad was another quasi-government agent, who has gone missing competing in this game, called, eloquently, ""The Game."" So the gymnast (played blandly by Kurt Thomas) trains to compete in this game and find out what happened to his lost dad.<br /><br />Sounds promising doesn't it? Okay, so it doesn't but still, that bare bones plot sypnopsis doesn't begin to describe the joys of this movie. They can be found in the movie's strange details. Like the gymnast's mysterious Asian girlfriend, who doesn't speak for the first half hour of the movie, then all of a sudden begins to talk, and doesn't shut up for the rest of the time! Or the really tough shirtless bad guy who likes to make and break ""The Game""'s non-existent rules whenever he so pleases. And of course there's our hero's delightful romp through the ""Village of The Crazies"" (Evidently that's the place's real name!). Nice place to visit, but I wouldn't want to live there.<br /><br />But where this movie really shines is the action scenes. Since our protagonist is a gymnast, the director thought it wise to stick gymnastic equipment into the back alleys and town squares of Middle Eastern cities, so that our Gymkata master would be better able to use his gymnast skills to fight the scourge of evil on parallel bars and pummel horses. It has to be seen to be believed.<br /><br />One interesting thing of note. A lot, I'd say about half the cast, dies from being shot with an arrow. Interesting because the arrows are the only believable effects or action in the entire movie. If these were indeed effects, my one major note of compliment to whoever devised these very realistic arrows wounds. More likely, this was the film's way of not paying extras. Nevertheless, ""Gymkata"" deserves a look if you can see it without paying and are looking for some silliness that is an easy target for riffing.<br /><br />",0,how this movie escaped the wrath of mst3k ill never know   gymkata  is a ridiculous action movie  filled  or is that empty   with paper thin plots  dumb characters  and preposterous situations  but take it from me  if you enjoy watching poor  yet goofy  movies  you will enjoy  gymkata  a great deal  the action centers around a gymnast who is chosen by government agents  at least i think they were government agents  to become a spy  you see his dad was another quasi government agent  who has gone missing competing in this game  called  eloquently   the game   so the gymnast  played blandly by kurt thomas  trains to compete in this game and find out what happened to his lost dad  sounds promising doesnt it  okay  so it doesnt but still  that bare bones plot sypnopsis doesnt begin to describe the joys of this movie  they can be found in the movies strange details  like the gymnasts mysterious asian girlfriend  who doesnt speak for the first half hour of the movie  then all of a sudden begins to talk  and doesnt shut up for the rest of the time  or the really tough shirtless bad guy who likes to make and break  the game s non existent rules whenever he so pleases  and of course theres our heros delightful romp through the  village of the crazies   evidently thats the places real name    nice place to visit  but i wouldnt want to live there  but where this movie really shines is the action scenes  since our protagonist is a gymnast  the director thought it wise to stick gymnastic equipment into the back alleys and town squares of middle eastern cities  so that our gymkata master would be better able to use his gymnast skills to fight the scourge of evil on parallel bars and pummel horses  it has to be seen to be believed  one interesting thing of note  a lot  id say about half the cast  dies from being shot with an arrow  interesting because the arrows are the only believable effects or action in the entire movie  if these were indeed effects  my one major note of compliment to whoever devised these very realistic arrows wounds  more likely  this was the films way of not paying extras  nevertheless   gymkata  deserves a look if you can see it without paying and are looking for some silliness that is an easy target for riffing 
"I first watched this movie on its release in 1987 and was greatly affected emotionally, through a combination of guilt at what my fellow white human beings could do to innocent people and the reluctance of the outside world to really investigate these atrocities against man.<br /><br />Particularly moving was the Funeral of Steve Biko, made even more vivid and hard-hitting by the South African Anthem played at the time. I have long believed that this movie achieved what nobody else had managed - to open the eyes of the world to what was really happening in South Africa. I consider myself to be a normal right thinking person and I can attest to how this film changed my whole way of thinking about not just South Africa, but how we as white people perceive black people. I have never seen any difference between people of any colour or creed, but after viewing this film I physically changed my life and have spent the last 17 years living in a predominantly black country and helping many people rise above their present standard of living and achieve that which they would not have thought possible. The greatest reward I can honestly say I have received - to be able to say that in my own small way I have contributed and redressed the balance a little. But if more people thought like me and actually DID something to help black people without seeking reward then the entire black population of this planet would be a little better off.<br /><br />I challenge any right thinking person to watch Cry Freedom from beginning to end and not feel that emotion tugging at your heartstrings as you witness the 700 schoolchildren brutally shot dead in Sharpville for refusing to learn Afrikaans, the senseless murder of Steve Biko, such a champion for his own people's rights, and then, ultimately, to understand that all this is not merely a film, albeit a magnificent one, but that it all actually happened and less than 30 years ago.<br /><br />Yes, my friends, watch this movie and then see if you can go out afterwards and party hard. I couldn't. I was too upset at knowing the truth. That is the hallmark of a great film. It was obviously the intention of Sir Richard Attenborough to get this message over about South Africa. Of course he has achieved it. Unless you happen to support apartheid. God help you.",1,i first watched this movie on its release in 1987 and was greatly affected emotionally  through a combination of guilt at what my fellow white human beings could do to innocent people and the reluctance of the outside world to really investigate these atrocities against man  particularly moving was the funeral of steve biko  made even more vivid and hard hitting by the south african anthem played at the time  i have long believed that this movie achieved what nobody else had managed   to open the eyes of the world to what was really happening in south africa  i consider myself to be a normal right thinking person and i can attest to how this film changed my whole way of thinking about not just south africa  but how we as white people perceive black people  i have never seen any difference between people of any colour or creed  but after viewing this film i physically changed my life and have spent the last 17 years living in a predominantly black country and helping many people rise above their present standard of living and achieve that which they would not have thought possible  the greatest reward i can honestly say i have received   to be able to say that in my own small way i have contributed and redressed the balance a little  but if more people thought like me and actually did something to help black people without seeking reward then the entire black population of this planet would be a little better off  i challenge any right thinking person to watch cry freedom from beginning to end and not feel that emotion tugging at your heartstrings as you witness the 700 schoolchildren brutally shot dead in sharpville for refusing to learn afrikaans  the senseless murder of steve biko  such a champion for his own peoples rights  and then  ultimately  to understand that all this is not merely a film  albeit a magnificent one  but that it all actually happened and less than 30 years ago  yes  my friends  watch this movie and then see if you can go out afterwards and party hard  i couldnt  i was too upset at knowing the truth  that is the hallmark of a great film  it was obviously the intention of sir richard attenborough to get this message over about south africa  of course he has achieved it  unless you happen to support apartheid  god help you 
"This is the second Baby Burlesk short to be released, and probably the most popular one, is a spoof of the 1926 silent film What Price Glory.<br /><br />I watched this and I do not understand the kiddie-porn that is being claimed. It is just a cute little film. I have seen family shows that I grew up watching in the '80's and '90's that had little girls dressed more provocatively acting in a 'mature manner'. It was more provocative because they WEREN'T dressed in diapers. There's nothing provocative about a diaper unless you have one of those fetishes. (just a joke) I read that description of the movie and where it states only a pedophile would enjoy watching this. That is sick. To me, if you watch this and are bothered by it, then maybe you need to look into your own psyche and try to figure out why it bothers you. It is an innocent film that was made as a parody of another film. All of the B.B. films were parodies, nothing more. The parodies/spoofs of today are graphic in nature and have true almost pornographic scenes and quite vile language. Shouldn't those be more appalling? I can watch those without issue, but they sometimes take children's stories and turn them into filth on those parodies. That is what should get under your skin. Not that they babified (not a word, I know) an adult movie from 1926, because we know how PORNOGRAPHIC those silent films were, huh? Not to mention those 'Forbidden Hollywood Pre-Code era films' so vile and filthy. They would NEVER make such filth today? (note the sarcasm)",1,this is the second baby burlesk short to be released  and probably the most popular one  is a spoof of the 1926 silent film what price glory  i watched this and i do not understand the kiddie porn that is being claimed  it is just a cute little film  i have seen family shows that i grew up watching in the 80s and 90s that had little girls dressed more provocatively acting in a mature manner  it was more provocative because they werent dressed in diapers  theres nothing provocative about a diaper unless you have one of those fetishes   just a joke  i read that description of the movie and where it states only a pedophile would enjoy watching this  that is sick  to me  if you watch this and are bothered by it  then maybe you need to look into your own psyche and try to figure out why it bothers you  it is an innocent film that was made as a parody of another film  all of the b b  films were parodies  nothing more  the parodies spoofs of today are graphic in nature and have true almost pornographic scenes and quite vile language  shouldnt those be more appalling  i can watch those without issue  but they sometimes take childrens stories and turn them into filth on those parodies  that is what should get under your skin  not that they babified  not a word  i know  an adult movie from 1926  because we know how pornographic those silent films were  huh  not to mention those forbidden hollywood pre code era films so vile and filthy  they would never make such filth today   note the sarcasm 
"Recipe for one of the worst movies of all time: a she-male villain who looks like it escaped from the WWF, has terrible aim with a gun that has inconsistent effects (the first guy she shoots catches on fire but when she shoots anyone else they just disappear) and takes time out to pet a deer. Then you got the unlikable characters, 30 year old college students, a lame attempt at a surprise ending and lots, lots more. Avoid at all costs.",0,recipe for one of the worst movies of all time  a she male villain who looks like it escaped from the wwf  has terrible aim with a gun that has inconsistent effects  the first guy she shoots catches on fire but when she shoots anyone else they just disappear  and takes time out to pet a deer  then you got the unlikable characters  30 year old college students  a lame attempt at a surprise ending and lots  lots more  avoid at all costs 
"I just saw Hot Millions on TCM and I had completely forgotten this gem. Ustinov creates a clever and divisive plot that has him cleverly going from two bit con man to ingenious... Well you'll see. Maggie Smith is perfect as the bumbling secretary/neighbor who has a tough time holding a job but has a warm and vibrant personality that beams through in this picture. She creates a fine portrayal of a warm, witty and real person who in the long run...well...<br /><br />Molden and Newhart as top executives take on the challenge of making what could be banal roles and make them come out into a comic life of their own. <br /><br />Robert Morley and Ceasar Romero are just a pleasure to see and I know at least in Romero's case Ustinov is extending a helping hand of work. <br /><br />This film is meant to be a shot back at the rising computer age and it's problems for the average con man or man for that matter but in fact the characters are so involving and so much fun to watch that the computer sub plot is almost lost...I say almost.<br /><br />Let down your usual expectations of modern comedy and look for the great performances and friendly, forgiving and deeply involving plot in this picture.",1,i just saw hot millions on tcm and i had completely forgotten this gem  ustinov creates a clever and divisive plot that has him cleverly going from two bit con man to ingenious    well youll see  maggie smith is perfect as the bumbling secretary neighbor who has a tough time holding a job but has a warm and vibrant personality that beams through in this picture  she creates a fine portrayal of a warm  witty and real person who in the long run   well    molden and newhart as top executives take on the challenge of making what could be banal roles and make them come out into a comic life of their own   robert morley and ceasar romero are just a pleasure to see and i know at least in romeros case ustinov is extending a helping hand of work   this film is meant to be a shot back at the rising computer age and its problems for the average con man or man for that matter but in fact the characters are so involving and so much fun to watch that the computer sub plot is almost lost   i say almost  let down your usual expectations of modern comedy and look for the great performances and friendly  forgiving and deeply involving plot in this picture 
"This was a disappointment - none of the nuance of the original. The Brits just seem to be able to make a truly unsettling film with none of the over-the-top histrionics of the American version. The original series combined both creepy stories and subtlety of performance with great attention to lighting and settings. I have watched the series many times and am still enthralled.<br /><br />Just another poor adaptation along the lines of the dreadful adaptation of ""Cracker"". Get hooked up with BBC America or BBC Canada and watch for such delights as Waking the Dead, Spooks, Silent Witness, and Judge John Deed. Watch the original Touching Evil, then look for ""Wire in the Blood"" for more of the truly understated, elegant performance of Robson Green. Hollywood needs to have a look at this actor!",0,this was a disappointment   none of the nuance of the original  the brits just seem to be able to make a truly unsettling film with none of the over the top histrionics of the american version  the original series combined both creepy stories and subtlety of performance with great attention to lighting and settings  i have watched the series many times and am still enthralled  just another poor adaptation along the lines of the dreadful adaptation of  cracker   get hooked up with bbc america or bbc canada and watch for such delights as waking the dead  spooks  silent witness  and judge john deed  watch the original touching evil  then look for  wire in the blood  for more of the truly understated  elegant performance of robson green  hollywood needs to have a look at this actor 
"I'm sorry but this is just awful. I have told people about this film and some of the bad acting that is in it and they almost don't believe me. There is nothing wrong with the idea, modern day Japanese troops get pulled back in time to the days of Busido warriors and with their modern weapons are a match for almost everything. When the troops first realise something strange is happening does every single person in the back of the transport need to say ""Hey my watch has stopped""? Imagine lines like that being repeated 15+ times before they say anything else and you have the movie's lack of greatness in a nutshell.",0,im sorry but this is just awful  i have told people about this film and some of the bad acting that is in it and they almost dont believe me  there is nothing wrong with the idea  modern day japanese troops get pulled back in time to the days of busido warriors and with their modern weapons are a match for almost everything  when the troops first realise something strange is happening does every single person in the back of the transport need to say  hey my watch has stopped   imagine lines like that being repeated 15  times before they say anything else and you have the movies lack of greatness in a nutshell 
"I didn't mind the film that much, but it was incredibly dull and boring. A few laughs here and there but nothing to go crazy for.<br /><br /> You should give it a go if you like silly, stupid humour because this is the film for you.",0,i didnt mind the film that much  but it was incredibly dull and boring  a few laughs here and there but nothing to go crazy for   you should give it a go if you like silly  stupid humour because this is the film for you 
"This is a dry and sterile feature filming on one of most interesting events in WWII and in history of warfare behind the front line. Bad drama composition is worst about this film as plot on killing Hitler suppose to be pretty dramatic event. There is no character development at all and idea that Tom Cruise suppose to play a high rank commander that questions his deepest inner thoughts on patriotism and treason is completely insane. I believe that Mister Bin would play it better. Generally speaking, film pretty much looks as a cheep copy of good German TV movie ""Stauffenberg"" from 2004, but can't get close to that film regarding any movie aspect whatsoever. However, movie obviously gets its financial goal with pop-corn audience that cherishes Hollywood fast-mood blood and shallow art values.",0,this is a dry and sterile feature filming on one of most interesting events in wwii and in history of warfare behind the front line  bad drama composition is worst about this film as plot on killing hitler suppose to be pretty dramatic event  there is no character development at all and idea that tom cruise suppose to play a high rank commander that questions his deepest inner thoughts on patriotism and treason is completely insane  i believe that mister bin would play it better  generally speaking  film pretty much looks as a cheep copy of good german tv movie  stauffenberg  from 2004  but cant get close to that film regarding any movie aspect whatsoever  however  movie obviously gets its financial goal with pop corn audience that cherishes hollywood fast mood blood and shallow art values 
"This film is a twisted nonsense of a movie, set in Japan about a dysfunctional family who end up with a strange violent guest who just sits back and watches the 4 members of the family at their worst. Nothing is sacred in this movie, with sex drugs and violence stretched to such a limit i'm surprised it got past the censors.<br /><br />Overall, i think it will appeal only to those whom we shouldn't be encouraging, rather than any supposed underlying message coming out for the rest of us to consider. A film that panders to the worst element in society and is in anyway utter gash... A disappointment from a man who made the sublime Dead or Alive and Audition movies.",0,this film is a twisted nonsense of a movie  set in japan about a dysfunctional family who end up with a strange violent guest who just sits back and watches the 4 members of the family at their worst  nothing is sacred in this movie  with sex drugs and violence stretched to such a limit im surprised it got past the censors  overall  i think it will appeal only to those whom we shouldnt be encouraging  rather than any supposed underlying message coming out for the rest of us to consider  a film that panders to the worst element in society and is in anyway utter gash    a disappointment from a man who made the sublime dead or alive and audition movies 
"The Matador is a witty, dark humored and suspenseful melodrama that rises way above mediocrity thanks to two very engaging and earnest performances from Pierce Brosnan, who has never ever been better than here, and the always reliable Greg Kinnear who has his best role here since playing Jack Nicholson's gay neighbor in As Good As It Gets. A big plus goes to the writing as well. Clever and occasionally very nasty dialog is delivered with gusto by Brosnan and the slow building friendship between these two different individuals is completely convincing all the way. The story takes a few unexpected turns and keeps the viewer constantly guessing where it's gonna go next.<br /><br />Nice artistic touches from the director such as good use of music, clever editing and somewhat unorthodox cinematography at times set a nice tone for the film and for a long period of time you don't quite know how to label the film. But that's also thanks to a very well written script which keeps the viewer (me anyway) on the edge of his seat.",1,the matador is a witty  dark humored and suspenseful melodrama that rises way above mediocrity thanks to two very engaging and earnest performances from pierce brosnan  who has never ever been better than here  and the always reliable greg kinnear who has his best role here since playing jack nicholsons gay neighbor in as good as it gets  a big plus goes to the writing as well  clever and occasionally very nasty dialog is delivered with gusto by brosnan and the slow building friendship between these two different individuals is completely convincing all the way  the story takes a few unexpected turns and keeps the viewer constantly guessing where its gonna go next  nice artistic touches from the director such as good use of music  clever editing and somewhat unorthodox cinematography at times set a nice tone for the film and for a long period of time you dont quite know how to label the film  but thats also thanks to a very well written script which keeps the viewer  me anyway  on the edge of his seat 
"As a long time Red Sox fan, I just had to go see the movie. It was great! While there can never be enough live footage from the miracle 2004 Red Sox season, there were great shots of some of my favorite Red Sox players. While the movie is certainly a chick flick, it has enough baseball footage from the amazing 2004 Red Sox comeback to make it one of my top 10 movies of all time. I especially enjoyed the Red Sox fans that were part of Ben's baseball family. The scene where Ben is meeting with his buddies on draft day to determine who will get seats to certain games is hilarious! A must see if you are looking for a wholesome movie to watch with your spouse, date, or significant other...especially if you are a baseball fan...and even more especially if you are Red Sox fan!!!",1,as a long time red sox fan  i just had to go see the movie  it was great  while there can never be enough live footage from the miracle 2004 red sox season  there were great shots of some of my favorite red sox players  while the movie is certainly a chick flick  it has enough baseball footage from the amazing 2004 red sox comeback to make it one of my top 10 movies of all time  i especially enjoyed the red sox fans that were part of bens baseball family  the scene where ben is meeting with his buddies on draft day to determine who will get seats to certain games is hilarious  a must see if you are looking for a wholesome movie to watch with your spouse  date  or significant other   especially if you are a baseball fan   and even more especially if you are red sox fan   
"This is a romantic comedy with the emphasis on comedy for a change. As usual the lovers--Sally Field as almost-over-the-hill soap opera queen, Celeste Talbert; and Kevin Kline as marginally employed and marginally talented actor, Jeffrey Anderson--are working at cross purposes, seemingly unaware that they are madly in love, etc. Owing a little to Bette Davis's Margo Channing in All About Eve (1950) and a whole lot to the slapstick theatrical tradition, Sally Field goes over the top towards hilarity as she malaprops her way to love and happiness. Kevin Kline, one of the more underrated leading men of recent years, is also very good and very winning as he manages to be handsome, vulnerable, egotistical and lovable all at the same time.<br /><br />The misadventures center around Celeste's fear of losing her audience as she has entered her forties, and reach the crisis point with the arrival of her niece, aspiring actress Cori Craven (Elisabeth Shue) who turns out NOT to be her niece, with ensuing plot complications. Cori manages to get a small part in the soap opera as a homeless deaf mute before discovering her true relationship to Celeste (and to Jeffrey Anderson as well)--but never mind.<br /><br />As a romantic counterpoint or foil to the leads are Robert Downey Jr. (soap opera director, David Barnes) and Cathy Moriarty (Montana and Nurse Nan). David Barnes is oh so hot for her, but she cares only about one thing: getting rid of Celeste so that she might shine more brightly on the set. To this end she gets Barnes to do all sorts of things to wreck Celeste's career, but through happenstance and/or a perverse logic, all his attempts go awry, much to the delight of the viewer.<br /><br />Whoopie Goldberg plays Rose Schwartz, the show's chief writer and Celeste's alter-ego and confidant while Carrie Fisher has a modest part as the hard-as-nails producer of the show.<br /><br />I thought this was funnier than the only other spoof of the soap opera world that I have seen (Young Doctors in Love 1982 which burlesqued TV's General Hospital and was pretty good). Soapdish is funnier with a daffy script and plenty of laugh-out-loud one-liners and terrific performances by Field, Kline and Downy, Jr. But see this for Sally Field who is outstanding.",1,this is a romantic comedy with the emphasis on comedy for a change  as usual the lovers  sally field as almost over the hill soap opera queen  celeste talbert  and kevin kline as marginally employed and marginally talented actor  jeffrey anderson  are working at cross purposes  seemingly unaware that they are madly in love  etc  owing a little to bette daviss margo channing in all about eve  1950  and a whole lot to the slapstick theatrical tradition  sally field goes over the top towards hilarity as she malaprops her way to love and happiness  kevin kline  one of the more underrated leading men of recent years  is also very good and very winning as he manages to be handsome  vulnerable  egotistical and lovable all at the same time  the misadventures center around celestes fear of losing her audience as she has entered her forties  and reach the crisis point with the arrival of her niece  aspiring actress cori craven  elisabeth shue  who turns out not to be her niece  with ensuing plot complications  cori manages to get a small part in the soap opera as a homeless deaf mute before discovering her true relationship to celeste  and to jeffrey anderson as well   but never mind  as a romantic counterpoint or foil to the leads are robert downey jr   soap opera director  david barnes  and cathy moriarty  montana and nurse nan   david barnes is oh so hot for her  but she cares only about one thing  getting rid of celeste so that she might shine more brightly on the set  to this end she gets barnes to do all sorts of things to wreck celestes career  but through happenstance and or a perverse logic  all his attempts go awry  much to the delight of the viewer  whoopie goldberg plays rose schwartz  the shows chief writer and celestes alter ego and confidant while carrie fisher has a modest part as the hard as nails producer of the show  i thought this was funnier than the only other spoof of the soap opera world that i have seen  young doctors in love 1982 which burlesqued tvs general hospital and was pretty good   soapdish is funnier with a daffy script and plenty of laugh out loud one liners and terrific performances by field  kline and downy  jr  but see this for sally field who is outstanding 
"This movie surprised me, it had good one-liners and laughs, + a nonstop action-packed storyline with tons of gun action and explosions. This movie surprisingly had a lot of good twists and turns. The plot is solid despite what others may think, it kept my interest the whole time right up till the very end. In conclusion; this is a great way for an action movie buff to spend time on.",1,this movie surprised me  it had good one liners and laughs    a nonstop action packed storyline with tons of gun action and explosions  this movie surprisingly had a lot of good twists and turns  the plot is solid despite what others may think  it kept my interest the whole time right up till the very end  in conclusion  this is a great way for an action movie buff to spend time on 
"I'm a big fan of Italian films from the seventies, and I wouldn't hesitate to list the beautiful Barbara Bouchet among my favourite actresses of all time, so I did go into this film with some hopes. However, it soon becomes apparent that this is a largely pointless film that isn't going to go anywhere. Clearly nobody would go into this expecting much more, but the fact that this is pointless gets more annoying when you consider that it's also rather dull and none of the characters are interesting. As the title suggests, the film focuses on a 'rogue'; in this case one that steals, womanises and smuggles stuff. That's basically all the plot that this movie has. The film does have a real 'seventies style' to it and the idea of it all being very carefree gets across well. It sometimes seems like directors Boro Draskovic and Gregory Simpson were trying to put across some sort of point, although whatever that point is doesn't come across very well. Seeing Barbara Bouchet on screen is always a pleasure, and that is the case here too; she's definitely the best thing about the film and the sequence in which she hangs out of a car naked is the best part of the film. Overall, The Rogue will probably have some appeal for people who love the seventies style, but unfortunately it doesn't have much else to offer.",0,im a big fan of italian films from the seventies  and i wouldnt hesitate to list the beautiful barbara bouchet among my favourite actresses of all time  so i did go into this film with some hopes  however  it soon becomes apparent that this is a largely pointless film that isnt going to go anywhere  clearly nobody would go into this expecting much more  but the fact that this is pointless gets more annoying when you consider that its also rather dull and none of the characters are interesting  as the title suggests  the film focuses on a rogue  in this case one that steals  womanises and smuggles stuff  thats basically all the plot that this movie has  the film does have a real seventies style to it and the idea of it all being very carefree gets across well  it sometimes seems like directors boro draskovic and gregory simpson were trying to put across some sort of point  although whatever that point is doesnt come across very well  seeing barbara bouchet on screen is always a pleasure  and that is the case here too  shes definitely the best thing about the film and the sequence in which she hangs out of a car naked is the best part of the film  overall  the rogue will probably have some appeal for people who love the seventies style  but unfortunately it doesnt have much else to offer 
"I think I've seen worse films, so I'm giving this a 3, but it's a struggle to remember what they could have been!! Possibly Xtro (nasty & dull) or possibly Creep (just plain dull), but it is a struggle to think of something worse. It's difficult to know where to start. Let's just say it's a poor man's Under Siege, starring an even poorer man's Jean Claude Van Damme. The only redeeming feature was seeing Casper Van Dien - I always wondered what happened to him after Starship Troopers. Yes, he was Johnny Rico, if you really want to know.<br /><br />Judging from this site, he's been stuck in TV movie hell.... Casper, be more selective.... please!!!!!!!!!!!! Arghhhhh, I've just turned over and there's a half decent film on called Criminal Law...... now I'm beginning to get really resentful about the last 1.5hrs!!!",0,i think ive seen worse films  so im giving this a 3  but its a struggle to remember what they could have been   possibly xtro  nasty   dull  or possibly creep  just plain dull   but it is a struggle to think of something worse  its difficult to know where to start  lets just say its a poor mans under siege  starring an even poorer mans jean claude van damme  the only redeeming feature was seeing casper van dien   i always wondered what happened to him after starship troopers  yes  he was johnny rico  if you really want to know  judging from this site  hes been stuck in tv movie hell     casper  be more selective     please             arghhhhh  ive just turned over and theres a half decent film on called criminal law       now im beginning to get really resentful about the last 1 5hrs   
"By God, it's been a long time since I saw this. Probably about 18 years ago?<br /><br />The movie tells us (kids) all about human blood and the circulatory system. Very professionally put together--Disney-style animation, plus human actors--it was directed by Frank Capra, for pete's sake!<br /><br />Kind of an overkill. I wonder if the very high production value is worth what amounts to a film-strip's worth of information on the human body? But boy will those kids watching it learn: even now I can clearly remember Dr. Baxter being challenged by Hemo himself to name what common material most resembles human blood, to which the Doctor immediately answers ""sea water.""",1,by god  its been a long time since i saw this  probably about 18 years ago  the movie tells us  kids  all about human blood and the circulatory system  very professionally put together  disney style animation  plus human actors  it was directed by frank capra  for petes sake  kind of an overkill  i wonder if the very high production value is worth what amounts to a film strips worth of information on the human body  but boy will those kids watching it learn  even now i can clearly remember dr  baxter being challenged by hemo himself to name what common material most resembles human blood  to which the doctor immediately answers  sea water  
"I am very disappointed with ""K-911."" The original ""good"" quality of ""K-9"" doesn't exist any more. This is more like a sitcom! Some of casts from original movie returned and got some of my memory back. The captain of Dooley now loves to hit him like a scene from old comedy show. That was crazy. What's the deal with the change of Police? It seems like they are now LAPD! Not San Diego PD. It is a completely different movie from """,0,i am very disappointed with  k 911   the original  good  quality of  k 9  doesnt exist any more  this is more like a sitcom  some of casts from original movie returned and got some of my memory back  the captain of dooley now loves to hit him like a scene from old comedy show  that was crazy  whats the deal with the change of police  it seems like they are now lapd  not san diego pd  it is a completely different movie from  
"Critically, people say that Antz is better. Antz is a good film, but I enjoyed Bug's Life a bit more. I can't remember a Pixar animation, other than the two Toy Story films, that I was laughing so hard. The animation is clean, the story is original and doesn't preach. The voice overs are what make this movie. Dave Foley is an earnest ant that gets himself into trouble a lot. Hopper is a superb characterisation by the always wonderful Kevin Spacey, as is Haydn Panettiere as Dot . There is also sterling support from Dennis Leary, David Hyde Pierce and Madeline Kahn, and I could go on and on. The script is fantastic, so funny and sometimes even touching. It lacks the social messages of Antz, but what we have is rock-solid entertainment. 9/10. Bethany Cox",1,critically  people say that antz is better  antz is a good film  but i enjoyed bugs life a bit more  i cant remember a pixar animation  other than the two toy story films  that i was laughing so hard  the animation is clean  the story is original and doesnt preach  the voice overs are what make this movie  dave foley is an earnest ant that gets himself into trouble a lot  hopper is a superb characterisation by the always wonderful kevin spacey  as is haydn panettiere as dot   there is also sterling support from dennis leary  david hyde pierce and madeline kahn  and i could go on and on  the script is fantastic  so funny and sometimes even touching  it lacks the social messages of antz  but what we have is rock solid entertainment  9 10  bethany cox
"As far as the Muppet line goes, however, this is not the best, nor the second best. This was marketed towards the kiddies, but has some dark, and emotionally upsetting adult moments, to which parents may not wish to expose their children. One of which showcases Miss Piggy going ""postal"" in a jealous rage, which lasts basically throughout the duration of this work.<br /><br />Beyond that, however, the story is progressive, and highly entertaining. One scene in which Joan Rivers and Miss PIggy go berserk in a department store is simply hilarious! And there are other parts of this work which contain the same level of levity and fun.<br /><br />I like this very much, and enjoy it still today.<br /><br />It rates a 7.6/10 from...<br /><br />the Fiend :.",1,as far as the muppet line goes  however  this is not the best  nor the second best  this was marketed towards the kiddies  but has some dark  and emotionally upsetting adult moments  to which parents may not wish to expose their children  one of which showcases miss piggy going  postal  in a jealous rage  which lasts basically throughout the duration of this work  beyond that  however  the story is progressive  and highly entertaining  one scene in which joan rivers and miss piggy go berserk in a department store is simply hilarious  and there are other parts of this work which contain the same level of levity and fun  i like this very much  and enjoy it still today  it rates a 7 6 10 from    the fiend   
"Dear Friends and Family,<br /><br />I guess if one teen wants to become biblical with another teen, then that's their eternal damnation - just remember kids, ""birth control"" doesn't mean ""oral sex"", I don't care what the honor student says. On the other hand, even if the senator's aid quotes himself as a ""bit of a romantic guy"", he's still only hitting on a high school girl. If she was my sister, I'd eat this guys kneecaps.<br /><br />Other than that I found out that Mongolians don't kiss the same way the French do and that baseball players named Zoo like delicate undergarments.<br /><br />I think I'd almost rather watch Richie Rich one more time than suffer the indignity of this slip, slap, slop. Thank you, and good night.",0,dear friends and family  i guess if one teen wants to become biblical with another teen  then thats their eternal damnation   just remember kids   birth control  doesnt mean  oral sex   i dont care what the honor student says  on the other hand  even if the senators aid quotes himself as a  bit of a romantic guy   hes still only hitting on a high school girl  if she was my sister  id eat this guys kneecaps  other than that i found out that mongolians dont kiss the same way the french do and that baseball players named zoo like delicate undergarments  i think id almost rather watch richie rich one more time than suffer the indignity of this slip  slap  slop  thank you  and good night 
